ID;COUNTRY;ISO;ADMIN_LEVEL_NAME;PCODE;REGION;LOG_TYPE;CATEGORY;MEASURE;TARGETED_POP_GROUP;COMMENTS;NON_COMPLIANCE;DATE_IMPLEMENTED;SOURCE;SOURCE_TYPE;LINK;ENTRY_DATE;Alternative source;;;;;
3138;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;Establishment of Covid-19 fund to receive contributions from public to assist in the welfare of the vulnerable.;;28/03/2020;Ministry of Information;Government;https://twitter.com/moigovgh/status/1243689955123179528/photo/2;31/03/2020;;;;;;
3481;Ghana;GHA;;;Africa;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;Government has created an National Information Contact Centre to facilitate the flow of information relating to covid-19.;;01/04/2020;CSIC;Other organisations;https://csis-prod.s3.amazonaws.com/s3fs-public/200401_COVID.pdf?CF9WAcrlwJf.cAwIaDcGeYxPSHhIO8x_;01/04/2020;;;;;;
4017;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;The government will absorb all water bills for all ghanains for the next 3 months, April, May, June.;;05/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4018;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;Food will be delivered to vulnerable communities in Accra, Tema, Kumasi and Kusoa;;05/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4019;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;Health workers will not pay taxes on their salaries for the next 3 months (April, May, June) and all health workers will receive an addional 50% of their basic salary per month (march, april, may, June). The march payment will be paid along with the april one.;;05/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4020;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;A soft loan scheme will be rolled out for micro, small and medium businesses which will have a 1 year moratorium and a 2 year repayment period. ;;05/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4021;Ghana;GHA;;;Africa;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;Ministry of transport is making buses available for free to convey health workers in affected areas for the duration of the restrictions. ;;05/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4022;Ghana;GHA;;;Africa;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;Domestic production of face masks, head covers, surgical scrubs and gowns will commence.;;07/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4023;Ghana;GHA;;;Africa;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;All markets and lorry terminals are being disinfected;;05/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1246917596630396932/photo/1;06/04/2020;;;;;;
4308;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;Government of Ghana has released numbers that can be called by needy households or communities for free food.;Not applicable;07/04/2020;Yen;Media;https://yen.com.gh/152765-covid-19-government-announces-food-request-hotlines-needy-households.html;07/04/2020;;;;;;
4651;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;The gvmt will cover the cost of electricity bills for the poorest, i.e. lifeline consumers who consume 0 - 50 kwatt hours per month, for this period;Not applicable;10/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1248379906024591364/photo/1;10/04/2020;;;;;;
4759;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;For all consumers commercial and residential government will pay 50% of electricity bills for this period, using March amount consumed as benchmark.;Not applicable;10/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1248380397609603077/photo/1;10/04/2020;;;;;;
4760;Ghana;GHA;Greater Kumasi Metropolitan Area;;Africa;Introduction / extension of measures;Lockdown;Partial lockdown;No;Lockdown instated on the 30/03 will be extended for another week beginning the 13th april, subject to review;Up to detention;13/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1248390564623466505/photo/2;10/04/2020;;;;;;
4761;Ghana;GHA;Greater Accra Metropoliton Area & Kasoa;;Africa;Introduction / extension of measures;Lockdown;Partial lockdown;No;Lockdown instated on the 30/03 will be extended for another week beginning the 13th april, subject to review;Up to detention;13/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1248390564623466505/photo/2;10/04/2020;;;;;;
5025;Ghana;GHA;;;Africa;Introduction / extension of measures;Social distancing;Limit public gatherings;No;The restrictions imposed on public gatherings, have been extended for a further period of two (2) weeks, with effect from 13th April, 2020;;13/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1249314121130094593;12/04/2020;;;;;;
6413;Ghana;GHA;Greater Accra Metropolitan Area & Kasao;;Africa;Phase-out measure;Lockdown;Partial lockdown;No;The partial lockdown put in place on the 30/03, will be liften on at 01:00 on the 20th of April.;Not applicable;20/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251982708085067776/photo/1;20/04/2020;;;;;;
6414;Ghana;GHA;Greater Kumasi Metropolitan Area;;Africa;Phase-out measure;Lockdown;Partial lockdown;No;The partial lockdown put in place on the 30/03, will be liften on at 01:00 on the 20th of April.;Not applicable;20/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251982708085067776/photo/1;20/04/2020;;;;;;
6415;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;Government is ensuring one testing area per region by recalibrating 100 TB Gener Expert Labaratories around the country.;Not applicable;19/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251986378839199755/photo/1;20/04/2020;;;;;;
6416;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;Government has introduced the use of drones to deliver samples to labratory centres.;Not available;17/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251988662377746434/photo/2;20/04/2020;;;;;;
6417;Ghana;GHA;;;Africa;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;No;The construction of a 100 bed infectious disease and isolation facility has begun at the Ga East Municipal Hospital.;Not applicable;17/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251989843095228416/photo/3;20/04/2020;;;;;;
6418;Ghana;GHA;;;Africa;Introduction / extension of measures;Movement restrictions;Border closure ;No;The closure of Ghana's borders is extended for a further 2 weeks from the 20th of April.;Not applicable;20/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251991742959804417/photo/3;20/04/2020;;;;;;
6419;Ghana;GHA;;;Africa;Introduction / extension of measures;Public health measures;General recommendations;No;All ghanains are encouraged to wear masks in public especially those working in close proximity with others (e.g. hairdressers, shop workers etc.);Not applicable;19/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251991742959804417/photo/4;20/04/2020;;;;;;
6420;Ghana;GHA;;;Africa;Introduction / extension of measures;Social distancing;Limit public gatherings;No;All funerals are asked to limit attending to 25 people and to hold funerals quickly as morgues are becoming full.;Not available;19/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1251991794285457409/photo/2;20/04/2020;;;;;;
7872;Ghana;GHA;;;Africa;Introduction / extension of measures;Social distancing;Limit public gatherings;No;Ghana's President has extended the ban on public gatherings by two more weeks to contain the spread of coronavirus.;Not applicable;27/04/2020;BBC;Media;https://www.bbc.com/news/live/world-africa-47639452;27/04/2020;;;;;;
8182;Ghana;GHA;;;Africa;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;The government pledges to begin constructing 88 hospitals in the districts lacking hospitals this year.;Not applicable;27/04/2020;Ministry of Information;Social media;https://twitter.com/moigovgh/status/1254504796146618368?s=20;29/04/2020;;;;;;
321;Greece;GRC;;;Europe;Introduction / extension of measures;Public health measures;Awareness campaigns;No;;Not applicable;09/03/2020;Ministry of Health;Government;https://www.moh.gov.gr/articles/health/dieythynsh-dhmosias-ygieinhs/metadotika-kai-mh-metadotika-noshmata/c388-egkyklioi/6652-odhgies-prostasias-apo-anapneystikh-loimwksh-apo-to-neo-koronaio;15/03/2020;;;;;;
323;Greece;GRC;;;Europe;Introduction / extension of measures;Social distancing;Limit public gatherings;No;;Not applicable;13/03/2020;;;;15/03/2020;;;;;;
327;Greece;GRC;;;Europe;Introduction / extension of measures;Social distancing;Schools closure ;No;;Not applicable;11/03/2020;Ministry of Education;Government;https://www.minedu.gov.gr/koronoios-kentriki;15/03/2020;;;;;;
329;Greece;GRC;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;;Not applicable;13/03/2020;Newsbomb;Media;https://www.newsbomb.gr/oikonomia/story/1062587/koronoios-ektakta-metra-apo-to-ypoyrgeio-oikonomikon-oi-oxto-paremvaseis;15/03/2020;;;;;;
364;Greece;GRC;;;Europe;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;No;;Not applicable;;Skai;Media;https://www.skai.gr/news/ygeia/koronoios-enisxyontai-ta-metra-sto-eleytherios-venizelos-poia-tha-einai-i-diadikasia;15/03/2020;;;;;;
385;Greece;GRC;;;Europe;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;hiring more doctors and nurses;Not applicable;13/03/2020;Ministry of health;Government;https://eody.gov.gr/prosklisi-ekdilosis-endiaferontos-pe-iatron-me-kathestos-ekdosis-deltioy-parochis-ypiresion-sto-plaisio-antimetopisis-pithanon-ypopton-kroysmaton-toy-novel-corona-virus-2019-ncov/;15/03/2020;;;;;;
387;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;Albania and Northern Macedonia;Not applicable;15/03/2020;French Embassy;Government;https://gr.ambafrance.org/Covid19-Gr;15/03/2020;;;;;;
388;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;International flights suspension;Yes;Italy Spain;Not applicable;09/03/2020;French Embassy;Government;https://gr.ambafrance.org/Covid19-Gr;15/03/2020;;;;;;
398;Greece;GRC;;;Europe;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;No;;Not applicable;;ministry of health;Government;;15/03/2020;;;;;;
1196;Greece;GRC;;;Europe;Introduction / extension of measures;Social distancing;Public services closure ;No;Notionawide: All gatherings of 10+ ppl, all non-essential facilities (until at least 25. march) hotels are closed until 30. April ;;18/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;20/03/2020;https://gr.usembassy.gov/covid-19-information/;;;;;
1197;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;"land: Albania, North Macedonia, and Turkey. Air: Italy and Spain; Sea: Italy";;15/03/2020;US Embassy of Greece ;Government;https://gr.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
1198;Greece;GRC;Islands;;Europe;Introduction / extension of measures;Movement restrictions;Border closure ;No;Sea: only local residents will be allowed to board ferries to the islands and ships carrying essentials. ;;21/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;20/03/2020;;;;;;
1199;Greece;GRC;Islands;;Europe;Introduction / extension of measures;Lockdown;Lockdown of refugee/idp camps or other minorities;Yes;Aegean islands: lockdown for at least 14 days. No volunteers allowed in camps, and school classes for migrant children have been suspended. Entry will be allowed only to staff and there will be a compulsory temperature check for new arrivals.;;17/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;20/03/2020;;;;;;
1200;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Visa restrictions;Yes;All non-eu nationals *except spouses/children of EU/Schengen nationals, long-term residents, members of government delegations, and passengers in transit.;;18/03/2020;US Embassy of Greece ;Government;https://gr.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
1201;Greece;GRC;;;Europe;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;No;mandatory 14 day self-quarantine on all international arrivals.;;16/03/2020;US Embassy of Greece ;Government;https://gr.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
2242;Greece;GRC;;;Europe;Introduction / extension of measures;Lockdown;Partial lockdown;No;Nation wide until further notice. People are only allowed to go out for essential work, health reasons, short walks or to acquire essential supplies. They must carry ID, and the reason for their movements has to be confirmed by their employer or by themselves. Those found violating the rules will receive a 150 euro on-the-spot fine.;Fines;23/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;25/03/2020;;;;;;
2243;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;International flights suspension;Yes;Aegean Airlines announced on 23 March that they will suspend all international flights between 26 March and 30 April. and all flights to italy, spain, turkey and UK are suspended nationwide ;Not applicable;23/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;25/03/2020;;;;;;
2244;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Curfews;No;A curfew is in effect March 23 – April 6 throughout Greece.  Violators will be fined 150 Euros per violation.  You must carry your passport or other identification at all times and have a valid reason to be out.  Follow instructions on the Greek authority’s website.  Type A movement is for work (contact your employer), Type B is an essential personal movement (supermarket, pharmacy, etc. as defined on the form).;Fines;23/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;25/03/2020;;;;;;
2984;Greece;GRC;;;Europe;Introduction / extension of measures;Social distancing;Public services closure ;No;extended until april 27;Not available;25/03/2020;US Embassy;Government;https://gr.usembassy.gov/covid-19-information/;29/03/2020;;;;;;
2985;Greece;GRC;;;Europe;Introduction / extension of measures;Social distancing;Schools closure ;No;extended until april 27;Not available;26/03/2020;US Embassy;Government;https://gr.usembassy.gov/covid-19-information/;29/03/2020;;;;;;
3737;Greece;GRC;;;Europe;Introduction / extension of measures;Lockdown;Lockdown of refugee/idp camps or other minorities;Yes;"Ritsona camp: A migrant camp north of the Greek capital Athens has been placed under quarantine after 20 asylum seekers there tested positive for the novel coronavirus. Movement in and out of the Ritsona camp, will be restricted for at least 14 days; police forces will monitor the implementation of the measures.";Not available;02/04/2020;InfoMigrants;Media;https://www.infomigrants.net/en/post/23826/greece-quarantines-ritsona-migrant-camp-after-finding-20-corona-cases;03/04/2020;;;;;;
3739;Greece;GRC;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;EU to help Greece improve hygiene condiitons in refugee camps ;Not applicable;02/04/2020;DW;Media;https://www.dw.com/en/coronavirus-eu-must-do-everything-to-avoid-an-outbreak-in-refugee-camps-warns-commissioner-ylva-johansson/a-52998262;03/04/2020;;;;;;
3868;Greece;GRC;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;Greece announced new tax breaks and economic assistance to thousands of businesses and workers. additional support measures for some 800,000 businesses, 1.7 million private-sector employees and 700,000 self-employed and small business owners. “We are implementing policies to keep the economy alive,” said Finance Minister Christos Staikouras of the March-April aid package amounting to 6.8 billion euros – or 3.5 percent of GDP – and including a 800-euro benefit for 1.7 million private-sector employees (81 percent of the impacted private-sector workforce) that have been suspended from their employment contracts and a freeze on their value added tax and debt payments to the state for four months.;Not applicable;30/03/2020;Greek City Times;Media;https://greekcitytimes.com/2020/03/31/greece-announces-additional-financial-measures-to-protect-the-economy-from-the-impact-of-coronavirus/;05/04/2020;http://www.ekathimerini.com/251140/article/ekathimerini/business/greece-pumps-more-financial-aid-in-economy-to-deal-with-coronavirus;;;;;
4517;Greece;GRC;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;suspension of asylum services and public administrative services until 10 Apr;Not available;18/03/2020;Global States of Emergency ;Government;https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true;09/04/2020;;;;;;
4518;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Visa restrictions;Yes;special measures for Reception Identification Centres on Aegean islands;Not available;18/03/2020;Global States of Emergency ;UN;https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true;09/04/2020;;;;;;
6274;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Curfews;No;extended until april 27, 2020. Violators will be fined 150 Euros per violation. ;Fines;12/04/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;19/04/2020;;;;;;
6275;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;International flights suspension;Yes;"extended: Air travel from Greece to Italy, Spain, Turkey, the United Kingdom, the Netherlands, and Germany is suspended until May 15; other routes may be closed at any time.  Ferry service from Italy to Greece is suspended.";Not applicable;15/04/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;19/04/2020;;;;;;
6276;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Domestic travel restrictions;No;included in curfew extension: must carry passport or other identification at all times and have a certificate of movement indicating the valid reason for being out during curfew;Fines;12/04/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;19/04/2020;;;;;;
6277;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Surveillance and monitoring;Yes;drones deployed by police on Easter to ensure lockdown ;Fines;30/03/2020;Greek City Times;Media;https://greekcitytimes.com/2020/04/18/drones-will-police-easter-lockdown-in-greece/;19/04/2020;;;;;;
6291;Greece;GRC;;;Europe;Introduction / extension of measures;Lockdown;Lockdown of refugee/idp camps or other minorities;Yes;"completely lock down of second migrant camp for sanitatry conditions (holding the ""illegal migrants"" arriving after March 1st in response to Turkey's border opening)";;04/04/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;19/04/2020;https://www.independent.co.uk/news/world/europe/coronavirus-greece-refugee-camp-malakasa-outbreak-a9447921.html;;;;;
8234;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Curfews;No;Extended until 3/5/2020. Violators will be fined 150 Euros per violation.  Must carry passport or other identification at all times and have a certificate of movement indicating the valid reason for being out. ;Fines;27/04/2020;International SOS;Other organisations;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8235;Greece;GRC;;;Europe;Introduction / extension of measures;Movement restrictions;Domestic travel restrictions;No;Included in curfew extension: people must carry passport or other identification at all times and have a certificate of movement indicating the valid reason for being out.;Fines;27/04/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8236;Greece;GRC;;;Europe;Phase-out measure;Movement restrictions;Domestic travel restrictions;No;"As of May 4, movement certificates are no longer be required; however, restrictions that ban movements outside of your local area remain in effect until May 18. All measures are evaluated continuously against the COVID-19 infection rate and may change with little or no notice. ";Not available;04/05/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8237;Greece;GRC;;;Europe;Phase-out measure;Movement restrictions;Domestic travel restrictions;No;until May 18, restrictions that ban movements outside of your local area remain in effect. Strict guidelines for public spaces, including observance of social distancing measures will be enforced until 18 May. All measures are evaluated continuously against the COVID-19 infection rate and may change with little or no notice. ;Not available;18/05/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8238;Greece;GRC;;;Europe;Phase-out measure;Social distancing;Public services closure ;Yes;As of May 4, individual outdoor exercise is permitted (organized beaches remain closed).  Some stores will open via appointment (e.g., hair salons, auto inspection). All measures are evaluated continuously against the COVID-19 infection rate and may change with little or no notice. Strict guidelines for public spaces, including observance of social distancing measures, will be enforced until 18 May.;Not available;04/05/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8239;Greece;GRC;;;Europe;Phase-out measure;Social distancing;Public services closure ;Yes;On May 11, retail stores and schools/universities will open. All measures are evaluated continuously against the COVID-19 infection rate and may change with little or no notice.;Not applicable;11/05/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8240;Greece;GRC;;;Europe;Phase-out measure;Social distancing;Public services closure ;Yes;On June 1, malls, cafes restaurants and year round hotels will open. All measures are evaluated continuously against the COVID-19 infection rate and may change with little or no notice.;Not applicable;01/06/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8241;Greece;GRC;;;Europe;Phase-out measure;Movement restrictions;Visa restrictions;Yes;Non-EU citizens may not enter Greece until May 18.  Exceptions include spouses or minor children of EU/Schengen nationals, long-term residents, members of government delegations, and passengers in transit.;Not applicable;18/05/2020;US Embassy ;Government;https://gr.usembassy.gov/covid-19-information/;29/04/2020;;;;;;
8242;Greece;GRC;;;Europe;Introduction / extension of measures;Lockdown;Partial lockdown;No;A nationwide lockdown is in place until 4 May. People are only allowed to go out for essential work, health reasons, short walks or to acquire essential supplies. They must carry ID, and the reason for their movements has to be confirmed by their employer or by themselves. Those found violating the rules will receive a 150 euro on-the-spot fine.;Fines;27/04/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;29/04/2020;;;;;;
8243;Greece;GRC;Kranidi refugee facility ;;Europe;Introduction / extension of measures;Lockdown;Lockdown of refugee/idp camps or other minorities;Yes;placed under a 14-day lockdown period until 5 May after 150 refugees and migrants (living in hotel rented by IOM) tested positive for COVID19.;Not available;28/04/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;29/04/2020;https://www.ekathimerini.com/251872/article/ekathimerini/news/150-people-test-positive-for-covid-19-at-kranidi-refugee-facility;;;;;
8244;Greece;GRC;Kranidi refugee facility ;;Europe;Introduction / extension of measures;Lockdown;Lockdown of refugee/idp camps or other minorities;Yes;night curfew operating between 20.00 and 08.00 after 150 refugees and migrants tested positive for COVID19. Restrictive measures are due to last until 5 May.;Not available;28/04/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;29/04/2020;https://www.ekathimerini.com/251872/article/ekathimerini/news/150-people-test-positive-for-covid-19-at-kranidi-refugee-facility;;;;;
8245;Greece;GRC;;;Europe;Phase-out measure;Movement restrictions;Curfews;Yes;A night curfew in the islands of Mykonos & Santorini was lifted on 27 April.;Not applicable;27/04/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;29/04/2020;;;;;;
236;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;Yes;;Not applicable;;US Embassy;Government;https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/;15/03/2020;;;;;;
237;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;;Not applicable;;US Embassy;Government;https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/;15/03/2020;;;;;;
2532;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;"$20 million worth of payroll support; Adjust the small hoteliers' facility at Grenada Development Bank to support all hoteliers by injecting an additional $7 million; Work with the National Insurance Scheme (NIS) to provide unemployment benefits support due to the fallout of this pandemic initially estimated at $10 million; Suspend the two percent increase in NIS payments for the period; Encourage the trade union movement to work with the business community; Expand the public sector investment programmes; Suspend the monthly advance payment on Corporate Income Tax; Suspend the installment payments on the Annual Stamp Tax; Expand the small business soft lending facility at the Grenada Development Bank by an additional $5 million; Place on the price control list certain cleaning items to prevent price gouging at this time; Follow all necessary exemption protocols to provide incentives to private labs and medical facilities procuring items to support the fight against COVID-19; Increase farm labor support to immediately boost agricultural production islandwide; the government commits to ensuring that the cost of electricity will be reduced by 30 percent for March, April, and May in the first instance, to all consumers; Our financial institutions have also agreed, in principle, to provide a moratorium on principal and interest payments to their clients on the condition, for the three months in question, in the first instance.";Not applicable;22/03/2020;Caribbean News Global);Media;https://menafn.com/1099895892/Grenada-delivers-structural-adjustment-programme-Confirms-first-case-of-COVID-19;25/03/2020;;;;;;
2533;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;Yes;health team prepares for covid 19;Not applicable;01/03/2020;Official Government Website;Government;https://www.mgovernance.net/prime-minister-commends-health-team-dedication-service-they-ramp-preparedness-actions-covid-19;25/03/2020;;;;;;
2534;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;General recommendations;No;"The MOH advises people who develop a fever, cough or shortness of breath within 14 days of visiting the above listed countries, to contact their family doctor and the Health authorities on 440-2649 during regular working hours (i.e., 8:00am–4:00pm), 417-1079, or 417-2562 after regular working hours, weekends and holidays.

These travelers are advised to refrain from visiting health centers or the casualty department in the first instance. The general public is reminded to take the necessary precautions for prevention of respiratory infections:";Not applicable;03/03/2020;Official Government Website;Government;https://www.mgovernance.net/grenada-importation-transmission-watch;25/03/2020;;;;;;
2535;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes; Government has now made available an additional $2 million to bolster our COVID-19 preparedness actions;Not applicable;04/03/2020;Official Government Website;Government;https://www.mgovernance.net/national-address-dr-right-honourable-keith-mitchell-prime-minister-grenada-carriacou-and-petite;25/03/2020;;;;;;
2536;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;A COVID-19 Coordinator, in the person of Dr. George Mitchell, has been appointed to manage the activities of all stakeholders, as they relate to the disease.The Sanitary Authority has been activated under the Acting Chief Medical Officer and is responsible for directing and mandating all technical-related activities relevant to COVID-19.;Not applicable;04/03/2020;Official Government Website;Government;https://www.mgovernance.net/national-address-dr-right-honourable-keith-mitchell-prime-minister-grenada-carriacou-and-petite;25/03/2020;;;;;;
2537;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;Additional supplies of Personal Protective Equipment (PPE) are being purchased to ensure that persons on the frontline of the preventive effort are properly protected and their level of exposure is minimal. We have also obtained thousands of masks, some of which are being distributed to our students in China, and arrangements are being made to transport the remainder to Grenada.;Not applicable;04/03/2020;Official Government Website;Government;https://www.mgovernance.net/national-address-dr-right-honourable-keith-mitchell-prime-minister-grenada-carriacou-and-petite;25/03/2020;;;;;;
2538;Grenada;GRD;;;Americas;Introduction / extension of measures;Social distancing;Schools closure ;No;;Not applicable;18/03/2020;Official Government Website;Government;https://www.mgovernance.net/closure-schools;25/03/2020;;;;;;
2539;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;No;You will be quarantined for a period of 14 days upon arrival into Grenada, if you are a Grenadian National or Resident.;Not applicable;18/03/2020;Official Government Website;Government;https://www.mgovernance.net/grenada-issues-another-travel-advisory;25/03/2020;;;;;;
